studyid,workflowid,groupid,numerator,denominator,metric,score,flag,gsm_analysis_date
AA-AA-000-0000,kri0002,131,0,4991,0,-0.463705462416702,0,2018-12-01
AA-AA-000-0000,kri0002,13,0,4586,0,-0.444493538534666,0,2018-12-01
AA-AA-000-0000,kri0002,134,0,4554,0,-0.442940039545499,0,2018-12-01
AA-AA-000-0000,kri0002,83,0,4471,0,-0.438885024145798,0,2018-12-01
AA-AA-000-0000,kri0002,80,0,4370,0,-0.433899495765081,0,2018-12-01
AA-AA-000-0000,kri0002,23,0,3948,0,-0.412417417996584,0,2018-12-01
AA-AA-000-0000,kri0002,35,0,3738,0,-0.401298998113391,0,2018-12-01
AA-AA-000-0000,kri0002,174,0,3734,0,-0.401084227427356,0,2018-12-01
AA-AA-000-0000,kri0002,187,0,3719,0,-0.400277811034664,0,2018-12-01
AA-AA-000-0000,kri0002,133,0,3699,0,-0.399200055144835,0,2018-12-01
AA-AA-000-0000,kri0002,147,0,3684,0,-0.398389824849157,0,2018-12-01
AA-AA-000-0000,kri0002,135,0,3676,0,-0.397957027518948,0,2018-12-01
AA-AA-000-0000,kri0002,177,0,3614,0,-0.394586752966471,0,2018-12-01
AA-AA-000-0000,kri0002,127,0,3586,0,-0.393055221115221,0,2018-12-01
AA-AA-000-0000,kri0002,184,0,3558,0,-0.391517698291211,0,2018-12-01
AA-AA-000-0000,kri0002,15,0,3550,0,-0.391077295791538,0,2018-12-01
AA-AA-000-0000,kri0002,97,0,3545,0,-0.390801792202718,0,2018-12-01
AA-AA-000-0000,kri0002,153,0,3516,0,-0.389200025589948,0,2018-12-01
AA-AA-000-0000,kri0002,44,0,3357,0,-0.380298049147859,0,2018-12-01
AA-AA-000-0000,kri0002,176,0,3344,0,-0.379560981792487,0,2018-12-01
AA-AA-000-0000,kri0002,109,0,3284,0,-0.376140416549577,0,2018-12-01
AA-AA-000-0000,kri0002,186,0,3203,0,-0.371472694752771,0,2018-12-01
AA-AA-000-0000,kri0002,27,0,3034,0,-0.361539884692969,0,2018-12-01
AA-AA-000-0000,kri0002,39,0,2957,0,-0.356922633920034,0,2018-12-01
AA-AA-000-0000,kri0002,96,0,2874,0,-0.351877752055035,0,2018-12-01
AA-AA-000-0000,kri0002,144,0,2793,0,-0.346883701514067,0,2018-12-01
AA-AA-000-0000,kri0002,106,0,2774,0,-0.345701811531255,0,2018-12-01
AA-AA-000-0000,kri0002,49,0,2717,0,-0.342131645504567,0,2018-12-01
AA-AA-000-0000,kri0002,142,0,2693,0,-0.340617222818793,0,2018-12-01
AA-AA-000-0000,kri0002,73,0,2687,0,-0.34023756389774,0,2018-12-01
AA-AA-000-0000,kri0002,68,0,2679,0,-0.339730692012723,0,2018-12-01
AA-AA-000-0000,kri0002,124,0,2632,0,-0.336737411709252,0,2018-12-01
AA-AA-000-0000,kri0002,47,0,2522,0,-0.32962562636998,0,2018-12-01
AA-AA-000-0000,kri0002,151,0,2376,0,-0.319942287159175,0,2018-12-01
AA-AA-000-0000,kri0002,102,0,2355,0,-0.318525262788728,0,2018-12-01
AA-AA-000-0000,kri0002,60,0,2298,0,-0.314646886833955,0,2018-12-01
AA-AA-000-0000,kri0002,163,0,2282,0,-0.313549597051327,0,2018-12-01
AA-AA-000-0000,kri0002,120,0,2271,0,-0.312792977418876,0,2018-12-01
AA-AA-000-0000,kri0002,101,0,2237,0,-0.310442676444716,0,2018-12-01
AA-AA-000-0000,kri0002,161,0,2222,0,-0.309400103222125,0,2018-12-01
AA-AA-000-0000,kri0002,105,0,2180,0,-0.306462029814184,0,2018-12-01
AA-AA-000-0000,kri0002,81,0,2129,0,-0.302856052723435,0,2018-12-01
AA-AA-000-0000,kri0002,19,0,2116,0,-0.301929994178832,0,2018-12-01
AA-AA-000-0000,kri0002,53,0,2096,0,-0.300499716149228,0,2018-12-01
AA-AA-000-0000,kri0002,181,0,2089,0,-0.299997507844807,0,2018-12-01
AA-AA-000-0000,kri0002,188,0,2032,0,-0.29587636788491,0,2018-12-01
AA-AA-000-0000,kri0002,107,0,2025,0,-0.295366298653205,0,2018-12-01
AA-AA-000-0000,kri0002,70,0,2020,0,-0.295001423531021,0,2018-12-01
AA-AA-000-0000,kri0002,32,0,2013,0,-0.294489838861474,0,2018-12-01
AA-AA-000-0000,kri0002,25,0,1915,0,-0.287231995946221,0,2018-12-01
AA-AA-000-0000,kri0002,130,0,1876,0,-0.284292134319748,0,2018-12-01
AA-AA-000-0000,kri0002,136,0,1765,0,-0.275753340237756,0,2018-12-01
AA-AA-000-0000,kri0002,116,0,1739,0,-0.273714760434103,0,2018-12-01
AA-AA-000-0000,kri0002,3,0,1666,0,-0.267908150036388,0,2018-12-01
AA-AA-000-0000,kri0002,115,0,1652,0,-0.266780110710255,0,2018-12-01
AA-AA-000-0000,kri0002,111,0,1597,0,-0.262301566957107,0,2018-12-01
AA-AA-000-0000,kri0002,112,0,1596,0,-0.262219430876509,0,2018-12-01
AA-AA-000-0000,kri0002,150,0,1591,0,-0.261808363950495,0,2018-12-01
AA-AA-000-0000,kri0002,119,0,1514,0,-0.255394396600715,0,2018-12-01
AA-AA-000-0000,kri0002,183,0,1513,0,-0.255310038416217,0,2018-12-01
AA-AA-000-0000,kri0002,185,0,1470,0,-0.251655886998706,0,2018-12-01
AA-AA-000-0000,kri0002,40,0,1456,0,-0.250454658722416,0,2018-12-01
AA-AA-000-0000,kri0002,168,0,1437,0,-0.248815144626794,0,2018-12-01
AA-AA-000-0000,kri0002,41,0,1430,0,-0.248208383224621,0,2018-12-01
AA-AA-000-0000,kri0002,178,0,1429,0,-0.248121581898929,0,2018-12-01
AA-AA-000-0000,kri0002,129,0,1423,0,-0.247600134915772,0,2018-12-01
AA-AA-000-0000,kri0002,16,0,1411,0,-0.246553932483079,0,2018-12-01
AA-AA-000-0000,kri0002,57,0,1356,0,-0.241700902316165,0,2018-12-01
AA-AA-000-0000,kri0002,100,0,1354,0,-0.241522591039725,0,2018-12-01
AA-AA-000-0000,kri0002,18,0,1350,0,-0.24116557297162,0,2018-12-01
AA-AA-000-0000,kri0002,162,0,1346,0,-0.240808025594906,0,2018-12-01
AA-AA-000-0000,kri0002,98,0,1346,0,-0.240808025594906,0,2018-12-01
AA-AA-000-0000,kri0002,82,0,1345,0,-0.240718555769936,0,2018-12-01
AA-AA-000-0000,kri0002,148,0,1328,0,-0.239192448479798,0,2018-12-01
AA-AA-000-0000,kri0002,52,0,1094,0,-0.217098632549188,0,2018-12-01
AA-AA-000-0000,kri0002,182,0,1000,0,-0.207562277288367,0,2018-12-01
AA-AA-000-0000,kri0002,65,0,847,0,-0.191024966465914,0,2018-12-01
AA-AA-000-0000,kri0002,31,0,841,0,-0.190347170243177,0,2018-12-01
AA-AA-000-0000,kri0002,36,0,840,0,-0.190233969418271,0,2018-12-01
AA-AA-000-0000,kri0002,45,0,775,0,-0.182725550180258,0,2018-12-01
AA-AA-000-0000,kri0002,110,0,759,0,-0.180829513922446,0,2018-12-01
AA-AA-000-0000,kri0002,180,0,757,0,-0.180591109713412,0,2018-12-01
AA-AA-000-0000,kri0002,38,0,757,0,-0.180591109713412,0,2018-12-01
AA-AA-000-0000,kri0002,126,0,754,0,-0.180232912118354,0,2018-12-01
AA-AA-000-0000,kri0002,66,0,754,0,-0.180232912118354,0,2018-12-01
AA-AA-000-0000,kri0002,87,0,750,0,-0.179754204999076,0,2018-12-01
AA-AA-000-0000,kri0002,14,0,738,0,-0.178310372742059,0,2018-12-01
AA-AA-000-0000,kri0002,158,0,708,0,-0.174648578748349,0,2018-12-01
AA-AA-000-0000,kri0002,175,0,679,0,-0.171034339210515,0,2018-12-01
AA-AA-000-0000,kri0002,20,0,675,0,-0.170529812036971,0,2018-12-01
AA-AA-000-0000,kri0002,6,0,674,0,-0.170403446838412,0,2018-12-01
AA-AA-000-0000,kri0002,123,0,673,0,-0.170276987862302,0,2018-12-01
AA-AA-000-0000,kri0002,46,0,673,0,-0.170276987862302,0,2018-12-01
AA-AA-000-0000,kri0002,55,0,673,0,-0.170276987862302,0,2018-12-01
AA-AA-000-0000,kri0002,78,0,673,0,-0.170276987862302,0,2018-12-01
AA-AA-000-0000,kri0002,117,0,672,0,-0.170150434899548,0,2018-12-01
AA-AA-000-0000,kri0002,42,0,672,0,-0.170150434899548,0,2018-12-01
AA-AA-000-0000,kri0002,33,0,670,0,-0.169897046173849,0,2018-12-01
AA-AA-000-0000,kri0002,72,0,667,0,-0.169516252913223,0,2018-12-01
AA-AA-000-0000,kri0002,99,0,662,0,-0.168879689444806,0,2018-12-01
AA-AA-000-0000,kri0002,159,0,560,0,-0.155325385606328,0,2018-12-01
AA-AA-000-0000,kri0002,48,0,531,0,-0.151250105930917,0,2018-12-01
AA-AA-000-0000,kri0002,145,0,4,0,,,2018-12-01
AA-AA-000-0000,kri0003,68,55,2852,0.0192847124824684,3.52463754617263,2,2018-12-01
AA-AA-000-0000,kri0003,114,74,4976,0.014871382636656,3.30665728167083,2,2018-12-01
AA-AA-000-0000,kri0003,75,98,7957,0.0123161995727033,3.1937799041598,2,2018-12-01
AA-AA-000-0000,kri0003,173,223,20748,0.0107480239059186,4.17847448599511,2,2018-12-01
AA-AA-000-0000,kri0003,186,44,3396,0.0129564193168433,2.24814402824476,1,2018-12-01
AA-AA-000-0000,kri0003,134,54,4824,0.0111940298507463,2.14903506476361,1,2018-12-01
AA-AA-000-0000,kri0003,92,111,10653,0.0104196001126443,2.84721196166305,1,2018-12-01
AA-AA-000-0000,kri0003,94,10,26286,0.000380430647492962,-2.58034386843208,-1,2018-12-01
AA-AA-000-0000,kri0003,145,2,53,0.0377358490566038,1.06253564546468,0,2018-12-01
AA-AA-000-0000,kri0003,158,13,744,0.0174731182795699,1.586106537017,0,2018-12-01
AA-AA-000-0000,kri0003,36,14,883,0.0158550396375991,1.5195861303986,0,2018-12-01
AA-AA-000-0000,kri0003,45,12,797,0.0150564617314931,1.34600108250408,0,2018-12-01
AA-AA-000-0000,kri0003,14,11,770,0.0142857142857143,1.23033115227944,0,2018-12-01
AA-AA-000-0000,kri0003,99,10,703,0.0142247510668563,1.1685817548677,0,2018-12-01
AA-AA-000-0000,kri0003,185,24,1695,0.0141592920353982,1.80286126616798,0,2018-12-01
AA-AA-000-0000,kri0003,165,6,441,0.0136054421768707,0.869197368055251,0,2018-12-01
AA-AA-000-0000,kri0003,55,9,697,0.0129124820659971,1.01346346135022,0,2018-12-01
AA-AA-000-0000,kri0003,31,11,858,0.0128205128205128,1.11276443374518,0,2018-12-01
AA-AA-000-0000,kri0003,25,26,2034,0.0127826941986234,1.70591586500146,0,2018-12-01
AA-AA-000-0000,kri0003,53,28,2217,0.0126296797474064,1.74978550627124,0,2018-12-01
AA-AA-000-0000,kri0003,110,10,804,0.0124378109452736,1.03015753748452,0,2018-12-01
AA-AA-000-0000,kri0003,101,28,2358,0.0118744698897371,1.64566427585412,0,2018-12-01
AA-AA-000-0000,kri0003,183,19,1666,0.0114045618247299,1.30015988191703,0,2018-12-01
AA-AA-000-0000,kri0003,40,18,1604,0.0112219451371571,1.24404626059971,0,2018-12-01
AA-AA-000-0000,kri0003,73,32,2873,0.0111381830838844,1.6454993540633,0,2018-12-01
AA-AA-000-0000,kri0003,175,8,723,0.0110650069156293,0.816939835419922,0,2018-12-01
AA-AA-000-0000,kri0003,89,36,3674,0.00979858464888405,1.50895863892113,0,2018-12-01
AA-AA-000-0000,kri0003,119,15,1570,0.00955414012738853,0.944440977551924,0,2018-12-01
AA-AA-000-0000,kri0003,179,32,3387,0.0094478889873044,1.36038496380554,0,2018-12-01
AA-AA-000-0000,kri0003,182,10,1070,0.00934579439252336,0.750149889031186,0,2018-12-01
AA-AA-000-0000,kri0003,116,17,1821,0.00933552992861065,0.97671535916983,0,2018-12-01
AA-AA-000-0000,kri0003,135,34,3890,0.00874035989717224,1.26668991254624,0,2018-12-01
AA-AA-000-0000,kri0003,15,31,3720,0.00833333333333333,1.13113127065339,0,2018-12-01
AA-AA-000-0000,kri0003,3,12,1441,0.00832755031228314,0.703050174497999,0,2018-12-01
AA-AA-000-0000,kri0003,67,63,7627,0.00826012849088764,1.59193724256656,0,2018-12-01
AA-AA-000-0000,kri0003,11,55,6784,0.00810731132075472,1.44684452774261,0,2018-12-01
AA-AA-000-0000,kri0003,184,30,3704,0.00809935205183585,1.06699142472508,0,2018-12-01
AA-AA-000-0000,kri0003,96,23,3019,0.00761841669426963,0.848786105326001,0,2018-12-01
AA-AA-000-0000,kri0003,34,52,6842,0.00760011692487577,1.27122732084264,0,2018-12-01
AA-AA-000-0000,kri0003,136,14,1843,0.00759631036353771,0.659064610187656,0,2018-12-01
AA-AA-000-0000,kri0003,35,29,3921,0.00739607243050242,0.906979806089164,0,2018-12-01
AA-AA-000-0000,kri0003,153,26,3637,0.00714874896893044,0.808885319168579,0,2018-12-01
AA-AA-000-0000,kri0003,9,12,1691,0.00709639266706091,0.542223661618936,0,2018-12-01
AA-AA-000-0000,kri0003,6,5,709,0.00705218617771509,0.345998675357009,0,2018-12-01
AA-AA-000-0000,kri0003,171,5,715,0.00699300699300699,0.340602786942838,0,2018-12-01
AA-AA-000-0000,kri0003,78,5,715,0.00699300699300699,0.340602786942838,0,2018-12-01
AA-AA-000-0000,kri0003,20,5,720,0.00694444444444444,0.33614526209998,0,2018-12-01
AA-AA-000-0000,kri0003,65,6,885,0.00677966101694915,0.351435246219482,0,2018-12-01
AA-AA-000-0000,kri0003,84,15,2214,0.00677506775067751,0.554919735135933,0,2018-12-01
AA-AA-000-0000,kri0003,63,53,7931,0.00668263775059892,1.01461260858846,0,2018-12-01
AA-AA-000-0000,kri0003,148,9,1411,0.00637845499645641,0.378445893909894,0,2018-12-01
AA-AA-000-0000,kri0003,104,44,6910,0.00636758321273517,0.833573403147036,0,2018-12-01
AA-AA-000-0000,kri0003,154,3,475,0.00631578947368421,0.213659097729654,0,2018-12-01
AA-AA-000-0000,kri0003,26,31,4966,0.00624244865082561,0.668445764085109,0,2018-12-01
AA-AA-000-0000,kri0003,107,13,2115,0.00614657210401891,0.417126515279702,0,2018-12-01
AA-AA-000-0000,kri0003,109,21,3422,0.00613676212741087,0.528095503662227,0,2018-12-01
AA-AA-000-0000,kri0003,102,15,2455,0.00610997963340122,0.441549158458973,0,2018-12-01
AA-AA-000-0000,kri0003,112,10,1691,0.00591366055588409,0.33147747633988,0,2018-12-01
AA-AA-000-0000,kri0003,16,9,1536,0.005859375,0.306701565018786,0,2018-12-01
AA-AA-000-0000,kri0003,132,4,713,0.00561009817671809,0.180118769715752,0,2018-12-01
AA-AA-000-0000,kri0003,111,9,1633,0.00551132884262094,0.255293507379981,0,2018-12-01
AA-AA-000-0000,kri0003,150,9,1647,0.00546448087431694,0.248147182025643,0,2018-12-01
AA-AA-000-0000,kri0003,130,11,2040,0.0053921568627451,0.262016070223169,0,2018-12-01
AA-AA-000-0000,kri0003,161,13,2413,0.00538748445917945,0.283970453186873,0,2018-12-01
AA-AA-000-0000,kri0003,50,35,6531,0.00535905680600214,0.457225303814671,0,2018-12-01
AA-AA-000-0000,kri0003,168,8,1528,0.00523560209424084,0.200246903076927,0,2018-12-01
AA-AA-000-0000,kri0003,81,12,2292,0.00523560209424084,0.245251367555515,0,2018-12-01
AA-AA-000-0000,kri0003,39,16,3119,0.0051298493106765,0.260504210182175,0,2018-12-01
AA-AA-000-0000,kri0003,7,39,7678,0.00507944777285752,0.38958811351926,0,2018-12-01
AA-AA-000-0000,kri0003,87,4,788,0.0050761421319797,0.124406582035197,0,2018-12-01
AA-AA-000-0000,kri0003,52,6,1205,0.0049792531120332,0.139267901699315,0,2018-12-01
AA-AA-000-0000,kri0003,60,12,2431,0.00493624023035788,0.188621280826159,0,2018-12-01
AA-AA-000-0000,kri0003,162,7,1430,0.0048951048951049,0.137925535302584,0,2018-12-01
AA-AA-000-0000,kri0003,174,19,3944,0.00481744421906694,0.207924327966628,0,2018-12-01
AA-AA-000-0000,kri0003,54,63,13479,0.00467393723569998,0.312189961671724,0,2018-12-01
AA-AA-000-0000,kri0003,19,10,2209,0.00452693526482571,0.0964448114241556,0,2018-12-01
AA-AA-000-0000,kri0003,49,13,2884,0.00450762829403606,0.105706489080321,0,2018-12-01
AA-AA-000-0000,kri0003,122,31,6948,0.00446171560161197,0.147488751598141,0,2018-12-01
AA-AA-000-0000,kri0003,28,10,2286,0.00437445319335083,0.066520680873081,0,2018-12-01
AA-AA-000-0000,kri0003,160,24,5547,0.00432666306111412,0.0881979710106271,0,2018-12-01
AA-AA-000-0000,kri0003,149,32,7453,0.00429357305782906,0.0898555512053062,0,2018-12-01
AA-AA-000-0000,kri0003,117,3,706,0.00424929178470255,0.0225572284833754,0,2018-12-01
AA-AA-000-0000,kri0003,76,41,9840,0.00416666666666667,0.0486984015834716,0,2018-12-01
AA-AA-000-0000,kri0003,172,94,22818,0.00411955473748795,0.0433207125985383,0,2018-12-01
AA-AA-000-0000,kri0003,189,96,23364,0.00410888546481767,0.0367693571716325,0,2018-12-01
AA-AA-000-0000,kri0003,71,32,7865,0.00406865861411316,0.00587499981207833,0,2018-12-01
AA-AA-000-0000,kri0003,10,56,13774,0.00406563089879483,0.00623505037326334,0,2018-12-01
AA-AA-000-0000,kri0003,129,6,1493,0.00401875418620228,-0.00579576686129513,0,2018-12-01
AA-AA-000-0000,kri0003,157,22,5594,0.0039327851269217,-0.0390802205814697,0,2018-12-01
AA-AA-000-0000,kri0003,8,73,18655,0.00391316001072099,-0.082981127131555,0,2018-12-01
AA-AA-000-0000,kri0003,13,20,5129,0.00389939559368298,-0.0477823522745746,0,2018-12-01
AA-AA-000-0000,kri0003,143,81,20902,0.00387522725098077,-0.111600093719133,0,2018-12-01
AA-AA-000-0000,kri0003,62,95,24569,0.0038666612397737,-0.126812153918899,0,2018-12-01
AA-AA-000-0000,kri0003,140,197,50949,0.00386661170974896,-0.182662822934208,0,2018-12-01
AA-AA-000-0000,kri0003,43,92,24166,0.00380700157245717,-0.165954739448449,0,2018-12-01
AA-AA-000-0000,kri0003,47,10,2658,0.00376222723852521,-0.065040759110334,0,2018-12-01
AA-AA-000-0000,kri0003,38,3,798,0.0037593984962406,-0.0359839463126834,0,2018-12-01
AA-AA-000-0000,kri0003,144,11,2949,0.00373007799253984,-0.0760736776765174,0,2018-12-01
AA-AA-000-0000,kri0003,181,8,2183,0.00366468163078333,-0.0786919635916806,0,2018-12-01
AA-AA-000-0000,kri0003,23,15,4161,0.00360490266762797,-0.125352090712057,0,2018-12-01
AA-AA-000-0000,kri0003,187,14,3910,0.00358056265984655,-0.128107477540863,0,2018-12-01
AA-AA-000-0000,kri0003,98,5,1420,0.00352112676056338,-0.0869072838000982,0,2018-12-01
AA-AA-000-0000,kri0003,30,20,5749,0.00347886588971995,-0.188751808613265,0,2018-12-01
AA-AA-000-0000,kri0003,17,34,9809,0.00346620450606586,-0.251985014106095,0,2018-12-01
AA-AA-000-0000,kri0003,190,18,5226,0.0034443168771527,-0.190783884628932,0,2018-12-01
AA-AA-000-0000,kri0003,127,13,3779,0.00344006350886478,-0.163368309691668,0,2018-12-01
AA-AA-000-0000,kri0003,170,75,21878,0.00342810128896608,-0.400748872241511,0,2018-12-01
AA-AA-000-0000,kri0003,83,16,4736,0.00337837837837838,-0.201282497279902,0,2018-12-01
AA-AA-000-0000,kri0003,178,5,1511,0.00330906684315023,-0.125367178745066,0,2018-12-01
AA-AA-000-0000,kri0003,113,19,6174,0.00307742144476838,-0.332285922986673,0,2018-12-01
AA-AA-000-0000,kri0003,146,19,6195,0.00306698950766747,-0.336408401375558,0,2018-12-01
AA-AA-000-0000,kri0003,105,7,2285,0.00306345733041576,-0.205041460910515,0,2018-12-01
AA-AA-000-0000,kri0003,155,23,7803,0.00294758426246316,-0.423256339950614,0,2018-12-01
AA-AA-000-0000,kri0003,167,32,10875,0.00294252873563218,-0.501959087084111,0,2018-12-01
AA-AA-000-0000,kri0003,166,42,14349,0.00292703324273469,-0.584629541783693,0,2018-12-01
AA-AA-000-0000,kri0003,51,23,7886,0.00291656099416688,-0.437439072599507,0,2018-12-01
AA-AA-000-0000,kri0003,32,6,2110,0.0028436018957346,-0.240793649521045,0,2018-12-01
AA-AA-000-0000,kri0003,44,10,3534,0.00282965478211658,-0.315221116650188,0,2018-12-01
AA-AA-000-0000,kri0003,100,4,1425,0.00280701754385965,-0.203868427563291,0,2018-12-01
AA-AA-000-0000,kri0003,77,37,13320,0.00277777777777778,-0.637919149019188,0,2018-12-01
AA-AA-000-0000,kri0003,29,13,4702,0.00276478094427903,-0.382875355931824,0,2018-12-01
AA-AA-000-0000,kri0003,85,29,10519,0.00275691605665938,-0.576163818711982,0,2018-12-01
AA-AA-000-0000,kri0003,131,14,5246,0.00266869996187572,-0.434572351009512,0,2018-12-01
AA-AA-000-0000,kri0003,41,4,1507,0.0026542800265428,-0.235344429191081,0,2018-12-01
AA-AA-000-0000,kri0003,139,113,43704,0.00258557569101226,-1.32961969592141,0,2018-12-01
AA-AA-000-0000,kri0003,86,41,15968,0.00256763527054108,-0.813519902591252,0,2018-12-01
AA-AA-000-0000,kri0003,180,2,780,0.00256410256410256,-0.180227741149358,0,2018-12-01
AA-AA-000-0000,kri0003,27,8,3167,0.00252604988948532,-0.372439507702849,0,2018-12-01
AA-AA-000-0000,kri0003,22,9,3570,0.00252100840336135,-0.396731796655776,0,2018-12-01
AA-AA-000-0000,kri0003,137,15,5984,0.00250668449197861,-0.518441130989291,0,2018-12-01
AA-AA-000-0000,kri0003,64,7,2833,0.00247087892693258,-0.364977585826462,0,2018-12-01
AA-AA-000-0000,kri0003,138,12,4913,0.00244249949114594,-0.489255423924351,0,2018-12-01
AA-AA-000-0000,kri0003,70,5,2146,0.00232991612301957,-0.345952245158746,0,2018-12-01
AA-AA-000-0000,kri0003,141,21,9602,0.00218704436575713,-0.792446394411907,0,2018-12-01
AA-AA-000-0000,kri0003,120,5,2406,0.00207813798836243,-0.419824271999553,0,2018-12-01
AA-AA-000-0000,kri0003,61,27,13980,0.001931330472103,-1.08719805253996,0,2018-12-01
AA-AA-000-0000,kri0003,58,29,15101,0.00192040262234289,-1.13576551281492,0,2018-12-01
AA-AA-000-0000,kri0003,133,7,3881,0.00180365885081165,-0.607295674894603,0,2018-12-01
AA-AA-000-0000,kri0003,106,5,2881,0.00173550850399167,-0.539089302785515,0,2018-12-01
AA-AA-000-0000,kri0003,5,51,31992,0.00159414853713428,-1.90598700687899,0,2018-12-01
AA-AA-000-0000,kri0003,152,8,5572,0.00143575017946877,-0.84666911903145,0,2018-12-01
AA-AA-000-0000,kri0003,123,1,705,0.00141843971631206,-0.303155381780236,0,2018-12-01
AA-AA-000-0000,kri0003,57,2,1413,0.00141542816702052,-0.429672828673519,0,2018-12-01
AA-AA-000-0000,kri0003,91,17,12408,0.00137008381689233,-1.29514824283548,0,2018-12-01
AA-AA-000-0000,kri0003,72,1,744,0.00134408602150538,-0.320215676781228,0,2018-12-01
AA-AA-000-0000,kri0003,126,1,792,0.00126262626262626,-0.340317389399949,0,2018-12-01
AA-AA-000-0000,kri0003,103,4,3256,0.00122850122850123,-0.698460847219089,0,2018-12-01
AA-AA-000-0000,kri0003,59,7,6053,0.00115645134643978,-0.976614631203129,0,2018-12-01
AA-AA-000-0000,kri0003,164,6,5193,0.00115540150202195,-0.904907964593793,0,2018-12-01
AA-AA-000-0000,kri0003,176,4,3536,0.00113122171945701,-0.752939301382435,0,2018-12-01
AA-AA-000-0000,kri0003,118,15,13401,0.00111931945377211,-1.47176267065818,0,2018-12-01
AA-AA-000-0000,kri0003,80,5,4575,0.00109289617486339,-0.867677553956349,0,2018-12-01
AA-AA-000-0000,kri0003,56,18,19049,0.000944931492466796,-1.85900242583613,0,2018-12-01
AA-AA-000-0000,kri0003,69,8,9175,0.000871934604904632,-1.3204675374296,0,2018-12-01
AA-AA-000-0000,kri0003,163,2,2387,0.000837871805613741,-0.680731837655341,0,2018-12-01
AA-AA-000-0000,kri0003,147,3,3883,0.000772598506309555,-0.885852184229638,0,2018-12-01
AA-AA-000-0000,kri0003,156,5,6832,0.000731850117096019,-1.18963125832033,0,2018-12-01
AA-AA-000-0000,kri0003,18,1,1430,0.000699300699300699,-0.549593555445519,0,2018-12-01
AA-AA-000-0000,kri0003,121,3,4670,0.000642398286937902,-1.01003898888123,0,2018-12-01
AA-AA-000-0000,kri0003,115,1,1757,0.000569151963574274,-0.632838342849398,0,2018-12-01
AA-AA-000-0000,kri0003,97,2,3717,0.000538068334678504,-0.928667953789574,0,2018-12-01
AA-AA-000-0000,kri0003,151,1,2480,0.000403225806451613,-0.78765754670491,0,2018-12-01
AA-AA-000-0000,kri0003,124,1,2751,0.000363504180298073,-0.838604995770881,0,2018-12-01
AA-AA-000-0000,kri0003,128,1,3213,0.000311235605353252,-0.919128683233805,0,2018-12-01
AA-AA-000-0000,kri0003,177,1,3792,0.000263713080168776,-1.01119667859978,0,2018-12-01
AA-AA-000-0000,kri0003,4,1,6566,0.000152299725860493,-1.36973258369586,0,2018-12-01
AA-AA-000-0000,kri0003,142,0,2831,0,-0.934518183081719,0,2018-12-01
AA-AA-000-0000,kri0003,188,0,2117,0,-0.808124456732505,0,2018-12-01
AA-AA-000-0000,kri0003,82,0,1422,0,-0.662319618538724,0,2018-12-01
AA-AA-000-0000,kri0003,66,0,796,0,-0.495535023600818,0,2018-12-01
AA-AA-000-0000,kri0003,46,0,738,0,-0.477140193302998,0,2018-12-01
AA-AA-000-0000,kri0003,12,0,723,0,-0.472266314818956,0,2018-12-01
AA-AA-000-0000,kri0003,33,0,713,0,-0.468988923974735,0,2018-12-01
AA-AA-000-0000,kri0003,42,0,702,0,-0.465357135304825,0,2018-12-01
AA-AA-000-0000,kri0003,159,0,629,0,-0.440497191678593,0,2018-12-01
AA-AA-000-0000,kri0003,48,0,595,0,-0.42842647846621,0,2018-12-01
AA-AA-000-0000,kri0004,145,1,53,0.0188679245283019,3.03829258153646,2,2018-12-01
AA-AA-000-0000,kri0004,20,4,720,0.00555555555555556,3.08636184402543,2,2018-12-01
AA-AA-000-0000,kri0004,186,11,3396,0.00323910482921084,3.63730866598394,2,2018-12-01
AA-AA-000-0000,kri0004,173,48,20748,0.00231347599768652,5.96265043366507,2,2018-12-01
AA-AA-000-0000,kri0004,158,3,744,0.00403225806451613,2.19379189184214,1,2018-12-01
AA-AA-000-0000,kri0004,114,10,4976,0.0020096463022508,2.4333350395363,1,2018-12-01
AA-AA-000-0000,kri0004,7,14,7678,0.00182339150820526,2.65200378848262,1,2018-12-01
AA-AA-000-0000,kri0004,26,9,4966,0.0018123238018526,2.11510408312665,1,2018-12-01
AA-AA-000-0000,kri0004,75,14,7957,0.00175945708181475,2.57024242516185,1,2018-12-01
AA-AA-000-0000,kri0004,159,2,629,0.00317965023847377,1.53152398404071,0,2018-12-01
AA-AA-000-0000,kri0004,72,2,744,0.00268817204301075,1.36121455026548,0,2018-12-01
AA-AA-000-0000,kri0004,31,2,858,0.00233100233100233,1.22419523012507,0,2018-12-01
AA-AA-000-0000,kri0004,165,1,441,0.00226757369614512,0.847410730358679,0,2018-12-01
AA-AA-000-0000,kri0004,162,3,1430,0.0020979020979021,1.38024874067211,0,2018-12-01
AA-AA-000-0000,kri0004,3,3,1441,0.00208188757807078,1.37174156636995,0,2018-12-01
AA-AA-000-0000,kri0004,111,3,1633,0.00183710961420698,1.23563629480165,0,2018-12-01
AA-AA-000-0000,kri0004,68,5,2852,0.0017531556802244,1.53112934505164,0,2018-12-01
AA-AA-000-0000,kri0004,73,5,2873,0.00174034110685694,1.5211575467872,0,2018-12-01
AA-AA-000-0000,kri0004,48,1,595,0.00168067226890756,0.659199556999423,0,2018-12-01
