"studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"AA-AA-000-0000","kri0002","83",0,4471,0,-0.429107471424218,0,2023-04-18
"AA-AA-000-0000","kri0002","160",0,4383,0,-0.424863553074483,0,2023-04-18
"AA-AA-000-0000","kri0002","80",0,4370,0,-0.424233011464398,0,2023-04-18
"AA-AA-000-0000","kri0002","23",0,3948,0,-0.403229514956129,0,2023-04-18
"AA-AA-000-0000","kri0002","121",0,3783,0,-0.394713437879125,0,2023-04-18
"AA-AA-000-0000","kri0002","174",0,3734,0,-0.392148807069603,0,2023-04-18
"AA-AA-000-0000","kri0002","187",0,3719,0,-0.391360356153884,0,2023-04-18
"AA-AA-000-0000","kri0002","134",0,3713,0,-0.391044530663718,0,2023-04-18
"AA-AA-000-0000","kri0002","147",0,3684,0,-0.389514430835007,0,2023-04-18
"AA-AA-000-0000","kri0002","135",0,3676,0,-0.389091275434873,0,2023-04-18
"AA-AA-000-0000","kri0002","177",0,3614,0,-0.385796084412957,0,2023-04-18
"AA-AA-000-0000","kri0002","127",0,3586,0,-0.384298672280076,0,2023-04-18
"AA-AA-000-0000","kri0002","184",0,3558,0,-0.382795402642311,0,2023-04-18
"AA-AA-000-0000","kri0002","15",0,3550,0,-0.38236481150193,0,2023-04-18
"AA-AA-000-0000","kri0002","153",0,3516,0,-0.380529363434517,0,2023-04-18
"AA-AA-000-0000","kri0002","22",0,3366,0,-0.372323798948845,0,2023-04-18
"AA-AA-000-0000","kri0002","176",0,3344,0,-0.371105059839457,0,2023-04-18
"AA-AA-000-0000","kri0002","109",0,3284,0,-0.367760698511376,0,2023-04-18
"AA-AA-000-0000","kri0002","186",0,3203,0,-0.363196964988143,0,2023-04-18
"AA-AA-000-0000","kri0002","27",0,3034,0,-0.35348543970383,0,2023-04-18
"AA-AA-000-0000","kri0002","35",0,2981,0,-0.350384373683778,0,2023-04-18
"AA-AA-000-0000","kri0002","39",0,2957,0,-0.3489710528027,0,2023-04-18
"AA-AA-000-0000","kri0002","133",0,2943,0,-0.348143966022901,0,2023-04-18
"AA-AA-000-0000","kri0002","97",0,2869,0,-0.343739163310224,0,2023-04-18
"AA-AA-000-0000","kri0002","106",0,2774,0,-0.338000209739826,0,2023-04-18
"AA-AA-000-0000","kri0002","49",0,2717,0,-0.334509580458823,0,2023-04-18
"AA-AA-000-0000","kri0002","142",0,2693,0,-0.333028896330618,0,2023-04-18
"AA-AA-000-0000","kri0002","73",0,2687,0,-0.332657695513424,0,2023-04-18
"AA-AA-000-0000","kri0002","68",0,2679,0,-0.332162115803593,0,2023-04-18
"AA-AA-000-0000","kri0002","44",0,2600,0,-0.327227967912949,0,2023-04-18
"AA-AA-000-0000","kri0002","151",0,2376,0,-0.31281456028663,0,2023-04-18
"AA-AA-000-0000","kri0002","60",0,2298,0,-0.30763713176043,0,2023-04-18
"AA-AA-000-0000","kri0002","163",0,2282,0,-0.306564287579977,0,2023-04-18
"AA-AA-000-0000","kri0002","101",0,2237,0,-0.303526583461424,0,2023-04-18
"AA-AA-000-0000","kri0002","161",0,2222,0,-0.302507236856487,0,2023-04-18
"AA-AA-000-0000","kri0002","96",0,2201,0,-0.301074353651124,0,2023-04-18
"AA-AA-000-0000","kri0002","105",0,2180,0,-0.299634618330954,0,2023-04-18
"AA-AA-000-0000","kri0002","81",0,2129,0,-0.296108975790664,0,2023-04-18
"AA-AA-000-0000","kri0002","19",0,2116,0,-0.295203548130563,0,2023-04-18
"AA-AA-000-0000","kri0002","144",0,2108,0,-0.294644978948718,0,2023-04-18
"AA-AA-000-0000","kri0002","53",0,2096,0,-0.293805134070044,0,2023-04-18
"AA-AA-000-0000","kri0002","181",0,2089,0,-0.293314114044792,0,2023-04-18
"AA-AA-000-0000","kri0002","107",0,2025,0,-0.288786079692942,0,2023-04-18
"AA-AA-000-0000","kri0002","70",0,2020,0,-0.288429333318716,0,2023-04-18
"AA-AA-000-0000","kri0002","32",0,2013,0,-0.287929145816543,0,2023-04-18
"AA-AA-000-0000","kri0002","25",0,1915,0,-0.280832994318961,0,2023-04-18
"AA-AA-000-0000","kri0002","136",0,1765,0,-0.269610061989486,0,2023-04-18
"AA-AA-000-0000","kri0002","116",0,1739,0,-0.267616898001845,0,2023-04-18
"AA-AA-000-0000","kri0002","47",0,1682,0,-0.263194456116959,0,2023-04-18
"AA-AA-000-0000","kri0002","3",0,1666,0,-0.26193964822519,0,2023-04-18
"AA-AA-000-0000","kri0002","115",0,1652,0,-0.260836739544617,0,2023-04-18
"AA-AA-000-0000","kri0002","111",0,1597,0,-0.256457969525483,0,2023-04-18
"AA-AA-000-0000","kri0002","112",0,1596,0,-0.256377663285993,0,2023-04-18
"AA-AA-000-0000","kri0002","150",0,1591,0,-0.255975754176537,0,2023-04-18
"AA-AA-000-0000","kri0002","130",0,1525,0,-0.25061015392535,0,2023-04-18
"AA-AA-000-0000","kri0002","102",0,1514,0,-0.249704678245846,0,2023-04-18
"AA-AA-000-0000","kri0002","119",0,1514,0,-0.249704678245846,0,2023-04-18
"AA-AA-000-0000","kri0002","183",0,1513,0,-0.249622199406851,0,2023-04-18
"AA-AA-000-0000","kri0002","40",0,1456,0,-0.244874988660103,0,2023-04-18
"AA-AA-000-0000","kri0002","168",0,1437,0,-0.243271999929043,0,2023-04-18
"AA-AA-000-0000","kri0002","120",0,1430,0,-0.24267875605714,0,2023-04-18
"AA-AA-000-0000","kri0002","41",0,1430,0,-0.24267875605714,0,2023-04-18
"AA-AA-000-0000","kri0002","178",0,1429,0,-0.242593888505653,0,2023-04-18
"AA-AA-000-0000","kri0002","129",0,1423,0,-0.242084058404113,0,2023-04-18
"AA-AA-000-0000","kri0002","16",0,1411,0,-0.241061163441214,0,2023-04-18
"AA-AA-000-0000","kri0002","188",0,1360,0,-0.236664542255681,0,2023-04-18
"AA-AA-000-0000","kri0002","57",0,1356,0,-0.236316249878207,0,2023-04-18
"AA-AA-000-0000","kri0002","100",0,1354,0,-0.236141911049698,0,2023-04-18
"AA-AA-000-0000","kri0002","18",0,1350,0,-0.235792846688809,0,2023-04-18
"AA-AA-000-0000","kri0002","162",0,1346,0,-0.235443264811336,0,2023-04-18
"AA-AA-000-0000","kri0002","98",0,1346,0,-0.235443264811336,0,2023-04-18
"AA-AA-000-0000","kri0002","82",0,1345,0,-0.235355788209835,0,2023-04-18
"AA-AA-000-0000","kri0002","148",0,1328,0,-0.233863679788802,0,2023-04-18
"AA-AA-000-0000","kri0002","124",0,1289,0,-0.230404098443566,0,2023-04-18
"AA-AA-000-0000","kri0002","52",0,1094,0,-0.212262073521766,0,2023-04-18
"AA-AA-000-0000","kri0002","182",0,1000,0,-0.202938170751244,0,2023-04-18
"AA-AA-000-0000","kri0002","185",0,922,0,-0.19486291812022,0,2023-04-18
"AA-AA-000-0000","kri0002","65",0,847,0,-0.186769280858063,0,2023-04-18
"AA-AA-000-0000","kri0002","31",0,841,0,-0.186106584691007,0,2023-04-18
"AA-AA-000-0000","kri0002","36",0,840,0,-0.185995905772689,0,2023-04-18
"AA-AA-000-0000","kri0002","45",0,775,0,-0.178654760332861,0,2023-04-18
"AA-AA-000-0000","kri0002","180",0,757,0,-0.176567871281643,0,2023-04-18
"AA-AA-000-0000","kri0002","38",0,757,0,-0.176567871281643,0,2023-04-18
"AA-AA-000-0000","kri0002","126",0,754,0,-0.176217653671495,0,2023-04-18
"AA-AA-000-0000","kri0002","66",0,754,0,-0.176217653671495,0,2023-04-18
"AA-AA-000-0000","kri0002","87",0,750,0,-0.175749611268121,0,2023-04-18
"AA-AA-000-0000","kri0002","14",0,738,0,-0.174337944943496,0,2023-04-18
"AA-AA-000-0000","kri0002","158",0,708,0,-0.170757728998384,0,2023-04-18
"AA-AA-000-0000","kri0002","175",0,679,0,-0.167224008083162,0,2023-04-18
"AA-AA-000-0000","kri0002","20",0,675,0,-0.166730720848937,0,2023-04-18
"AA-AA-000-0000","kri0002","6",0,674,0,-0.166607170835046,0,2023-04-18
"AA-AA-000-0000","kri0002","123",0,673,0,-0.166483529132795,0,2023-04-18
"AA-AA-000-0000","kri0002","46",0,673,0,-0.166483529132795,0,2023-04-18
"AA-AA-000-0000","kri0002","55",0,673,0,-0.166483529132795,0,2023-04-18
"AA-AA-000-0000","kri0002","42",0,672,0,-0.166359795537752,0,2023-04-18
"AA-AA-000-0000","kri0002","33",0,670,0,-0.166112051847742,0,2023-04-18
"AA-AA-000-0000","kri0002","72",0,667,0,-0.165739741961978,0,2023-04-18
"AA-AA-000-0000","kri0002","159",0,560,0,-0.151865021129956,0,2023-04-18
"AA-AA-000-0000","kri0002","48",0,531,0,-0.147880531205139,0,2023-04-18
"AA-AA-000-0000","kri0002","145",0,4,0,NA,NA,2023-04-18
"AA-AA-000-0000","kri0003","68",55,2852,0.0192847124824684,3.63578476287314,2,2023-04-18
"AA-AA-000-0000","kri0003","114",74,4976,0.0148713826366559,3.41270167077737,2,2023-04-18
"AA-AA-000-0000","kri0003","173",215,19951,0.0107764021853541,4.25139725700554,2,2023-04-18
"AA-AA-000-0000","kri0003","186",44,3396,0.0129564193168433,2.32113576748654,1,2023-04-18
"AA-AA-000-0000","kri0003","75",78,6387,0.0122123062470643,2.917736557999,1,2023-04-18
"AA-AA-000-0000","kri0003","92",76,6988,0.0108757870635375,2.55317547166301,1,2023-04-18
"AA-AA-000-0000","kri0003","94",7,21077,0.000332115576220525,-2.3991352478408,-1,2023-04-18
"AA-AA-000-0000","kri0003","145",2,53,0.0377358490566038,1.09527787687458,0,2023-04-18
"AA-AA-000-0000","kri0003","158",13,744,0.0174731182795699,1.63640450966056,0,2023-04-18
"AA-AA-000-0000","kri0003","185",15,937,0.016008537886873,1.63629701664112,0,2023-04-18
"AA-AA-000-0000","kri0003","36",14,883,0.0158550396375991,1.56808508785716,0,2023-04-18
"AA-AA-000-0000","kri0003","45",12,797,0.0150564617314931,1.38912544208104,0,2023-04-18
"AA-AA-000-0000","kri0003","14",11,770,0.0142857142857143,1.26991800121463,0,2023-04-18
"AA-AA-000-0000","kri0003","165",6,441,0.0136054421768707,0.897285433055791,0,2023-04-18
"AA-AA-000-0000","kri0003","55",9,697,0.0129124820659971,1.04637943113646,0,2023-04-18
"AA-AA-000-0000","kri0003","31",11,858,0.0128205128205128,1.1489319179852,0,2023-04-18
"AA-AA-000-0000","kri0003","25",26,2034,0.0127826941986234,1.76137903519728,0,2023-04-18
"AA-AA-000-0000","kri0003","53",28,2217,0.0126296797474064,1.8067464920761,0,2023-04-18
"AA-AA-000-0000","kri0003","101",28,2358,0.0118744698897371,1.69960630000114,0,2023-04-18
"AA-AA-000-0000","kri0003","183",19,1666,0.0114045618247299,1.34298936280924,0,2023-04-18
"AA-AA-000-0000","kri0003","40",18,1604,0.0112219451371571,1.28511347081017,0,2023-04-18
"AA-AA-000-0000","kri0003","73",32,2873,0.0111381830838844,1.69987319992874,0,2023-04-18
"AA-AA-000-0000","kri0003","175",8,723,0.0110650069156293,0.843958842243223,0,2023-04-18
"AA-AA-000-0000","kri0003","134",39,3943,0.00989094598021811,1.64179788899411,0,2023-04-18
"AA-AA-000-0000","kri0003","119",15,1570,0.00955414012738853,0.976416689920472,0,2023-04-18
"AA-AA-000-0000","kri0003","96",22,2307,0.00953619419159081,1.17976358575552,0,2023-04-18
"AA-AA-000-0000","kri0003","89",28,2960,0.00945945945945946,1.31770349679971,0,2023-04-18
"AA-AA-000-0000","kri0003","179",25,2651,0.00943040362127499,1.24035107185139,0,2023-04-18
"AA-AA-000-0000","kri0003","182",10,1070,0.00934579439252336,0.775654887313487,0,2023-04-18
"AA-AA-000-0000","kri0003","116",17,1821,0.00933552992861065,1.00993072514237,0,2023-04-18
"AA-AA-000-0000","kri0003","35",28,3129,0.00894854586129754,1.22721830526241,0,2023-04-18
"AA-AA-000-0000","kri0003","135",34,3890,0.00874035989717224,1.31037543101713,0,2023-04-18
"AA-AA-000-0000","kri0003","15",31,3720,0.00833333333333333,1.17060059671455,0,2023-04-18
"AA-AA-000-0000","kri0003","3",12,1441,0.00832755031228314,0.727586622589039,0,2023-04-18
"AA-AA-000-0000","kri0003","67",63,7627,0.00826012849088764,1.64761521275958,0,2023-04-18
"AA-AA-000-0000","kri0003","184",30,3704,0.00809935205183585,1.10451097089998,0,2023-04-18
"AA-AA-000-0000","kri0003","11",48,6074,0.00790253539677313,1.34592409822416,0,2023-04-18
"AA-AA-000-0000","kri0003","34",52,6842,0.00760011692487577,1.3168129597437,0,2023-04-18
"AA-AA-000-0000","kri0003","136",14,1843,0.00759631036353771,0.682702362454423,0,2023-04-18
"AA-AA-000-0000","kri0003","153",26,3637,0.00714874896893044,0.838556599212408,0,2023-04-18
"AA-AA-000-0000","kri0003","9",12,1691,0.00709639266706091,0.562173609665404,0,2023-04-18
"AA-AA-000-0000","kri0003","6",5,709,0.00705218617771509,0.358762465970403,0,2023-04-18
"AA-AA-000-0000","kri0003","171",5,715,0.00699300699300699,0.353213247590822,0,2023-04-18
"AA-AA-000-0000","kri0003","20",5,720,0.00694444444444444,0.348629096710487,0,2023-04-18
"AA-AA-000-0000","kri0003","65",6,885,0.00677966101694915,0.364633845406664,0,2023-04-18
"AA-AA-000-0000","kri0003","84",15,2214,0.00677506775067751,0.575767323082781,0,2023-04-18
"AA-AA-000-0000","kri0003","148",9,1411,0.00637845499645641,0.393137894579043,0,2023-04-18
"AA-AA-000-0000","kri0003","104",44,6910,0.00636758321273517,0.865968012108934,0,2023-04-18
"AA-AA-000-0000","kri0003","26",27,4250,0.00635294117647059,0.674875680364852,0,2023-04-18
"AA-AA-000-0000","kri0003","102",10,1578,0.00633713561470215,0.408425305605339,0,2023-04-18
"AA-AA-000-0000","kri0003","154",3,475,0.00631578947368421,0.222004654233374,0,2023-04-18
"AA-AA-000-0000","kri0003","63",44,7145,0.00615815255423373,0.801543476846589,0,2023-04-18
"AA-AA-000-0000","kri0003","107",13,2115,0.00614657210401891,0.43371758867099,0,2023-04-18
"AA-AA-000-0000","kri0003","109",21,3422,0.00613676212741087,0.549124088113592,0,2023-04-18
"AA-AA-000-0000","kri0003","112",10,1691,0.00591366055588409,0.345058358434913,0,2023-04-18
"AA-AA-000-0000","kri0003","16",9,1536,0.005859375,0.319366456170969,0,2023-04-18
"AA-AA-000-0000","kri0003","132",4,713,0.00561009817671809,0.187875919815595,0,2023-04-18
"AA-AA-000-0000","kri0003","111",9,1633,0.00551132884262094,0.266510356055319,0,2023-04-18
"AA-AA-000-0000","kri0003","150",9,1647,0.00546448087431694,0.259163035466644,0,2023-04-18
"AA-AA-000-0000","kri0003","161",13,2413,0.00538748445917945,0.296808834483603,0,2023-04-18
"AA-AA-000-0000","kri0003","50",35,6531,0.00535905680600214,0.478045794116244,0,2023-04-18
"AA-AA-000-0000","kri0003","168",8,1528,0.00523560209424084,0.209685719546374,0,2023-04-18
"AA-AA-000-0000","kri0003","81",12,2292,0.00523560209424084,0.256811509618477,0,2023-04-18
"AA-AA-000-0000","kri0003","7",35,6801,0.00514630201440965,0.409502695355291,0,2023-04-18
"AA-AA-000-0000","kri0003","39",16,3119,0.0051298493106765,0.273216178517615,0,2023-04-18
"AA-AA-000-0000","kri0003","87",4,788,0.0050761421319797,0.130598671951892,0,2023-04-18
"AA-AA-000-0000","kri0003","52",6,1205,0.00497925311203319,0.146484621892939,0,2023-04-18
"AA-AA-000-0000","kri0003","60",12,2431,0.00493624023035788,0.198593912951839,0,2023-04-18
"AA-AA-000-0000","kri0003","162",7,1430,0.0048951048951049,0.145370490493853,0,2023-04-18
"AA-AA-000-0000","kri0003","174",19,3944,0.00481744421906694,0.21964974268307,0,2023-04-18
"AA-AA-000-0000","kri0003","122",30,6235,0.00481154771451484,0.274094051554718,0,2023-04-18
"AA-AA-000-0000","kri0003","19",10,2209,0.00452693526482571,0.103431992866141,0,2023-04-18
"AA-AA-000-0000","kri0003","49",13,2884,0.00450762829403606,0.113554366654622,0,2023-04-18
"AA-AA-000-0000","kri0003","160",21,4694,0.00447379633574776,0.134522374431995,0,2023-04-18
"AA-AA-000-0000","kri0003","54",56,12587,0.00444903471836021,0.20788313597432,0,2023-04-18
"AA-AA-000-0000","kri0003","172",93,21239,0.00437873722868308,0.224304203250084,0,2023-04-18
"AA-AA-000-0000","kri0003","28",10,2286,0.00437445319335083,0.0726738801516101,0,2023-04-18
"AA-AA-000-0000","kri0003","189",91,20825,0.00436974789915966,0.216316348072485,0,2023-04-18
"AA-AA-000-0000","kri0003","149",32,7453,0.00429357305782906,0.100051542446725,0,2023-04-18
"AA-AA-000-0000","kri0003","76",38,8984,0.00422974176313446,0.0828397266620034,0,2023-04-18
"AA-AA-000-0000","kri0003","10",53,12942,0.00409519394220368,0.03109733507198,0,2023-04-18
"AA-AA-000-0000","kri0003","129",6,1493,0.00401875418620228,-0.00262288529861543,0,2023-04-18
"AA-AA-000-0000","kri0003","71",28,6980,0.00401146131805158,-0.00839116102567867,0,2023-04-18
"AA-AA-000-0000","kri0003","8",68,16982,0.00400423978329996,-0.0172894991064288,0,2023-04-18
"AA-AA-000-0000","kri0003","140",187,47253,0.00395742069286606,-0.0742733250230433,0,2023-04-18
"AA-AA-000-0000","kri0003","143",76,19488,0.00389983579638752,-0.0835841232971891,0,2023-04-18
"AA-AA-000-0000","kri0003","13",20,5129,0.00389939559368298,-0.0430209054077175,0,2023-04-18
"AA-AA-000-0000","kri0003","62",85,22221,0.00382521038657126,-0.138912130418389,0,2023-04-18
"AA-AA-000-0000","kri0003","38",3,798,0.0037593984962406,-0.0346237138845528,0,2023-04-18
"AA-AA-000-0000","kri0003","43",83,22487,0.0036910214790768,-0.229569668139116,0,2023-04-18
"AA-AA-000-0000","kri0003","181",8,2183,0.00366468163078333,-0.077021715806793,0,2023-04-18
"AA-AA-000-0000","kri0003","23",15,4161,0.00360490266762797,-0.123551093823485,0,2023-04-18
"AA-AA-000-0000","kri0003","187",14,3910,0.00358056265984655,-0.126560954283754,0,2023-04-18
"AA-AA-000-0000","kri0003","98",5,1420,0.00352112676056338,-0.0862685906497476,0,2023-04-18
"AA-AA-000-0000","kri0003","30",20,5749,0.00347886588971995,-0.187886303068502,0,2023-04-18
"AA-AA-000-0000","kri0003","17",34,9809,0.00346620450606586,-0.251018688099925,0,2023-04-18
"AA-AA-000-0000","kri0003","190",18,5226,0.0034443168771527,-0.190285754060551,0,2023-04-18
"AA-AA-000-0000","kri0003","127",13,3779,0.00344006350886478,-0.162978958896775,0,2023-04-18
"AA-AA-000-0000","kri0003","170",71,20918,0.00339420594703127,-0.413052680823166,0,2023-04-18
"AA-AA-000-0000","kri0003","83",16,4736,0.00337837837837838,-0.201402535021384,0,2023-04-18
"AA-AA-000-0000","kri0003","178",5,1511,0.00330906684315023,-0.125787802723318,0,2023-04-18
"AA-AA-000-0000","kri0003","144",7,2231,0.00313760645450471,-0.188999821554101,0,2023-04-18
"AA-AA-000-0000","kri0003","113",19,6174,0.00307742144476838,-0.335519721507353,0,2023-04-18
"AA-AA-000-0000","kri0003","146",19,6195,0.00306698950766747,-0.339755218329649,0,2023-04-18
"AA-AA-000-0000","kri0003","105",7,2285,0.00306345733041575,-0.207096183278623,0,2023-04-18
"AA-AA-000-0000","kri0003","157",14,4704,0.00297619047619048,-0.323859734346002,0,2023-04-18
"AA-AA-000-0000","kri0003","167",32,10875,0.00294252873563218,-0.508093066195579,0,2023-04-18
"AA-AA-000-0000","kri0003","44",8,2737,0.00292290829375228,-0.259480014076544,0,2023-04-18
"AA-AA-000-0000","kri0003","51",23,7886,0.00291656099416688,-0.442964487161477,0,2023-04-18
"AA-AA-000-0000","kri0003","166",35,12023,0.00291108708309074,-0.549628536362655,0,2023-04-18
"AA-AA-000-0000","kri0003","85",28,9732,0.00287710645293876,-0.5094618543218,0,2023-04-18
"AA-AA-000-0000","kri0003","32",6,2110,0.0028436018957346,-0.244090623795267,0,2023-04-18
"AA-AA-000-0000","kri0003","100",4,1425,0.00280701754385965,-0.206758732209263,0,2023-04-18
"AA-AA-000-0000","kri0003","77",37,13320,0.00277777777777778,-0.647197732092543,0,2023-04-18
"AA-AA-000-0000","kri0003","29",13,4702,0.00276478094427903,-0.388504845329172,0,2023-04-18
"AA-AA-000-0000","kri0003","155",15,5512,0.00272133526850508,-0.435038221323026,0,2023-04-18
"AA-AA-000-0000","kri0003","131",14,5246,0.00266869996187571,-0.441429899111852,0,2023-04-18
"AA-AA-000-0000","kri0003","137",9,3377,0.0026650873556411,-0.355108280028917,0,2023-04-18
"AA-AA-000-0000","kri0003","139",109,41008,0.00265801794771752,-1.24384613747823,0,2023-04-18
"AA-AA-000-0000","kri0003","41",4,1507,0.0026542800265428,-0.239093191844073,0,2023-04-18
"AA-AA-000-0000","kri0003","86",41,15968,0.00256763527054108,-0.827156409264888,0,2023-04-18
"AA-AA-000-0000","kri0003","180",2,780,0.00256410256410256,-0.183254535976453,0,2023-04-18
"AA-AA-000-0000","kri0003","27",8,3167,0.00252604988948532,-0.378818954356609,0,2023-04-18
"AA-AA-000-0000","kri0003","22",9,3570,0.00252100840336134,-0.403544430633236,0,2023-04-18
"AA-AA-000-0000","kri0003","130",4,1588,0.00251889168765743,-0.269519181972115,0,2023-04-18
"AA-AA-000-0000","kri0003","64",7,2833,0.00247087892693258,-0.371395814468535,0,2023-04-18
"AA-AA-000-0000","kri0003","138",12,4913,0.00244249949114594,-0.497968028802409,0,2023-04-18
"AA-AA-000-0000","kri0003","70",5,2146,0.00232991612301957,-0.352393459526178,0,2023-04-18
"AA-AA-000-0000","kri0003","47",4,1772,0.00225733634311512,-0.333856244726138,0,2023-04-18
"AA-AA-000-0000","kri0003","141",21,9602,0.00218704436575713,-0.807904655139008,0,2023-04-18
"AA-AA-000-0000","kri0003","61",27,13980,0.001931330472103,-1.10980975856183,0,2023-04-18
"AA-AA-000-0000","kri0003","106",5,2881,0.00173550850399167,-0.550730542426733,0,2023-04-18
"AA-AA-000-0000","kri0003","58",23,13679,0.00168140945975583,-1.22828267362386,0,2023-04-18
"AA-AA-000-0000","kri0003","133",5,3090,0.00161812297734628,-0.599486019731889,0,2023-04-18
"AA-AA-000-0000","kri0003","5",48,29794,0.00161106263005974,-1.86694538081942,0,2023-04-18
"AA-AA-000-0000","kri0003","152",8,5572,0.00143575017946877,-0.865788788935072,0,2023-04-18
"AA-AA-000-0000","kri0003","123",1,705,0.00141843971631206,-0.310016518355785,0,2023-04-18
"AA-AA-000-0000","kri0003","57",2,1413,0.00141542816702052,-0.439401082497843,0,2023-04-18
"AA-AA-000-0000","kri0003","72",1,744,0.00134408602150538,-0.327529621944349,0,2023-04-18
"AA-AA-000-0000","kri0003","120",2,1531,0.00130633572828217,-0.476435729933535,0,2023-04-18
"AA-AA-000-0000","kri0003","126",1,792,0.00126262626262626,-0.348163789607249,0,2023-04-18
"AA-AA-000-0000","kri0003","103",4,3256,0.00122850122850123,-0.71462510597256,0,2023-04-18
"AA-AA-000-0000","kri0003","59",7,6053,0.00115645134643978,-0.999388056646283,0,2023-04-18
"AA-AA-000-0000","kri0003","164",6,5193,0.00115540150202195,-0.926011543581062,0,2023-04-18
"AA-AA-000-0000","kri0003","176",4,3536,0.00113122171945701,-0.770541772949961,0,2023-04-18
"AA-AA-000-0000","kri0003","118",15,13401,0.00111931945377211,-1.50621089596402,0,2023-04-18
"AA-AA-000-0000","kri0003","91",12,10891,0.00110182719676797,-1.36599683982253,0,2023-04-18
"AA-AA-000-0000","kri0003","80",5,4575,0.00109289617486339,-0.8880392828747,0,2023-04-18
"AA-AA-000-0000","kri0003","56",17,16615,0.00102317183268131,-1.73245734771889,0,2023-04-18
"AA-AA-000-0000","kri0003","69",8,8382,0.000954426151276545,-1.25860944739901,0,2023-04-18
"AA-AA-000-0000","kri0003","163",2,2387,0.000837871805613741,-0.697071200381197,0,2023-04-18
"AA-AA-000-0000","kri0003","156",5,6131,0.000815527646387213,-1.12497330992532,0,2023-04-18
"AA-AA-000-0000","kri0003","147",3,3883,0.000772598506309554,-0.9072245825148,0,2023-04-18
"AA-AA-000-0000","kri0003","18",1,1430,0.000699300699300699,-0.562926458824015,0,2023-04-18
"AA-AA-000-0000","kri0003","115",1,1757,0.000569151963574274,-0.648331662492964,0,2023-04-18
"AA-AA-000-0000","kri0003","151",1,2480,0.000403225806451613,-0.807146684448539,0,2023-04-18
"AA-AA-000-0000","kri0003","97",1,2999,0.000333444481493831,-0.904654261805382,0,2023-04-18
"AA-AA-000-0000","kri0003","128",1,3213,0.000311235605353252,-0.941994611634912,0,2023-04-18
"AA-AA-000-0000","kri0003","177",1,3792,0.000263713080168776,-1.03642081927889,0,2023-04-18
"AA-AA-000-0000","kri0003","121",1,3957,0.000252716704574172,-1.06181734953254,0,2023-04-18
"AA-AA-000-0000","kri0003","4",1,6566,0.000152299725860493,-1.40410676396424,0,2023-04-18
"AA-AA-000-0000","kri0003","142",0,2831,0,-0.958150411412247,0,2023-04-18
"AA-AA-000-0000","kri0003","82",0,1422,0,-0.679068450970727,0,2023-04-18
"AA-AA-000-0000","kri0003","188",0,1416,0,-0.677634302694111,0,2023-04-18
"AA-AA-000-0000","kri0003","124",0,1352,0,-0.662143471676043,0,2023-04-18
"AA-AA-000-0000","kri0003","66",0,796,0,-0.508066183545605,0,2023-04-18
"AA-AA-000-0000","kri0003","46",0,738,0,-0.489206182170785,0,2023-04-18
"AA-AA-000-0000","kri0003","12",0,723,0,-0.484209052356512,0,2023-04-18
"AA-AA-000-0000","kri0003","33",0,713,0,-0.480848782387882,0,2023-04-18
"AA-AA-000-0000","kri0003","42",0,702,0,-0.477125152531091,0,2023-04-18
"AA-AA-000-0000","kri0003","159",0,629,0,-0.451636547125243,0,2023-04-18
"AA-AA-000-0000","kri0003","48",0,595,0,-0.439260588005492,0,2023-04-18
"AA-AA-000-0000","kri0004","145",1,53,0.0188679245283019,3.02756933702308,2,2023-04-18
"AA-AA-000-0000","kri0004","20",4,720,0.00555555555555556,3.07184790708217,2,2023-04-18
"AA-AA-000-0000","kri0004","186",11,3396,0.00323910482921084,3.6152387271133,2,2023-04-18
"AA-AA-000-0000","kri0004","173",47,19951,0.00235577164051927,5.93792016625638,2,2023-04-18
"AA-AA-000-0000","kri0004","158",3,744,0.00403225806451613,2.18194710987406,1,2023-04-18
"AA-AA-000-0000","kri0004","75",13,6387,0.00203538437451072,2.78001256163522,1,2023-04-18
"AA-AA-000-0000","kri0004","114",10,4976,0.0020096463022508,2.41269197423572,1,2023-04-18
"AA-AA-000-0000","kri0004","7",13,6801,0.00191148360535215,2.63736785791758,1,2023-04-18
"AA-AA-000-0000","kri0004","26",8,4250,0.00188235294117647,2.04187437208366,1,2023-04-18
"AA-AA-000-0000","kri0004","159",2,629,0.00317965023847377,1.52213015396431,0,2023-04-18
"AA-AA-000-0000","kri0004","72",2,744,0.00268817204301075,1.35193659566159,0,2023-04-18
"AA-AA-000-0000","kri0004","31",2,858,0.00233100233100233,1.21496427709843,0,2023-04-18
"AA-AA-000-0000","kri0004","165",1,441,0.00226757369614512,0.84088605837685,0,2023-04-18
"AA-AA-000-0000","kri0004","162",3,1430,0.0020979020979021,1.36894878599399,0,2023-04-18
"AA-AA-000-0000","kri0004","3",3,1441,0.00208188757807078,1.3604407962746,0,2023-04-18
"AA-AA-000-0000","kri0004","111",3,1633,0.00183710961420698,1.22429874331717,0,2023-04-18
"AA-AA-000-0000","kri0004","68",5,2852,0.0017531556802244,1.51646017601109,0,2023-04-18
"AA-AA-000-0000","kri0004","73",5,2873,0.00174034110685694,1.50648256042529,0,2023-04-18
"AA-AA-000-0000","kri0004","48",1,595,0.00168067226890756,0.652623122818139,0,2023-04-18
"AA-AA-000-0000","kri0004","80",7,4575,0.00153005464480874,1.57902697119224,0,2023-04-18
